ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,GENDER_M,GENDER_F,SEGMENT_1,SEGMENT_2,SEGMENT_3,SEGMENT_4
01111S41MP,60,M,726145,301,1,2,1,0,False,True,False,False
01115B12VM,43,M,382163,415,0,3,1,0,False,False,True,False
01115E84NE,26,M,156735,862,1,4,1,0,False,False,False,True
01115L00ID,37,F,587728,321,1,2,0,1,False,True,False,False
01116E98YG,64,M,356890,180,0,1,1,0,True,False,False,False
01117C91ZQ,51,M,367024,388,1,3,1,0,False,False,True,False
01119R35PW,27,M,293422,273,1,2,1,0,False,True,False,False
01119V81EZ,52,F,495043,286,1,2,0,1,False,True,False,False
01121M25DE,37,M,311387,262,1,2,1,0,False,True,False,False
01122K24CQ,33,F,403633,259,1,2,0,1,False,True,False,False
01122U04YX,42,M,432658,275,1,2,1,0,False,True,False,False
01123T67XK,33,M,192157,7,1,1,1,0,True,False,False,False
01124S12FS,53,M,74438,198,0,1,1,0,True,False,False,False
01127D22EI,53,M,766460,330,1,2,1,0,False,True,False,False
01129I96LR,51,F,251027,181,0,1,0,1,True,False,False,False
01129P63AG,47,F,373136,947,1,4,0,1,False,False,False,True
01133L81RM,36,M,544405,488,1,3,1,0,False,False,True,False
01136Y83CP,62,M,312569,437,1,3,1,0,False,False,True,False
01137U37JQ,38,M,442213,429,1,3,1,0,False,False,True,False
01142O70VF,60,F,278773,260,0,2,0,1,False,True,False,False
01142Y75AB,60,F,321181,1016,1,4,0,1,False,False,False,True
01147F40TX,48,M,375688,218,1,2,1,0,False,True,False,False
01147I00YN,40,F,521824,585,1,4,0,1,False,False,False,True
01149Y43AP,37,F,328237,55,0,1,0,1,True,False,False,False
01150J25WQ,30,M,258885,405,0,3,1,0,False,False,True,False
01150O25WT,34,F,466139,304,1,2,0,1,False,True,False,False
01151O52VB,48,M,360592,327,0,2,1,0,False,True,False,False
01151P20QC,43,M,126507,400,1,3,1,0,False,False,True,False
01151S65CN,60,F,91605,55,0,1,0,1,True,False,False,False
01151U07NQ,57,F,467715,344,0,2,0,1,False,True,False,False
01153G04UQ,55,M,194008,105,1,1,1,0,True,False,False,False
01162I66HE,56,F,418717,72,0,1,0,1,True,False,False,False
01163O49BB,43,M,362258,326,0,2,1,0,False,True,False,False
01168U92UH,59,F,358632,486,1,3,0,1,False,False,True,False
01170E37DL,25,M,210229,434,1,3,1,0,False,False,True,False
01177D02SI,65,F,500301,838,1,4,0,1,False,False,False,True
01178S34US,33,F,244272,299,0,2,0,1,False,True,False,False
01181X33GY,44,F,367720,43,0,1,0,1,True,False,False,False
01185T25PE,63,M,391285,276,1,2,1,0,False,True,False,False
01185X55LI,26,F,250256,262,0,2,0,1,False,True,False,False
01187X32PV,56,F,154483,435,1,3,0,1,False,False,True,False
01191Z12SW,48,M,390169,338,1,2,1,0,False,True,False,False
01201C34CR,27,M,190820,342,1,2,1,0,False,True,False,False
01202B27LS,25,M,223470,496,1,3,1,0,False,False,True,False
01202D16CI,43,M,616413,488,1,3,1,0,False,False,True,False
01207M12BE,30,F,421264,440,1,3,0,1,False,False,True,False
01211Z26TM,55,M,744584,341,0,2,1,0,False,True,False,False
01217O13GL,40,M,261481,330,0,2,1,0,False,True,False,False
01218M24CA,33,F,193461,337,0,2,0,1,False,True,False,False
01219F31JE,38,M,629440,427,1,3,1,0,False,False,True,False
01222W90CM,55,M,209813,286,0,2,1,0,False,True,False,False
01229G22XZ,55,F,187621,269,0,2,0,1,False,True,False,False
01230B25YI,55,M,626450,355,0,2,1,0,False,True,False,False
01230Q41MR,30,F,457941,451,1,3,0,1,False,False,True,False
01235Q72WC,26,M,204953,454,0,3,1,0,False,False,True,False
01239I93SO,56,M,349492,358,1,2,1,0,False,True,False,False
01242T24SV,49,F,462115,435,1,3,0,1,False,False,True,False
01248F66UL,56,F,213021,978,1,4,0,1,False,False,False,True
01248J78OL,36,M,144461,384,1,3,1,0,False,False,True,False
01248W16MI,32,M,182430,458,1,3,1,0,False,False,True,False
01249M61OV,56,F,395056,451,1,3,0,1,False,False,True,False
01256I00DB,42,F,424968,800,1,4,0,1,False,False,False,True
01260Z65MJ,38,F,369701,691,1,4,0,1,False,False,False,True
01261N00UV,60,F,336363,429,1,3,0,1,False,False,True,False
01262A70MN,56,F,170069,129,0,1,0,1,True,False,False,False
01264K53ZA,30,F,362253,180,1,1,0,1,True,False,False,False
01264V06YQ,60,F,184869,238,0,2,0,1,False,True,False,False
01266B11JM,55,M,220360,883,1,4,1,0,False,False,False,True
01267J14BB,52,F,406371,500,1,4,0,1,False,False,False,True
01269X42KK,48,F,387003,206,1,2,0,1,False,True,False,False
01272A34ZJ,41,F,335448,204,0,2,0,1,False,True,False,False
01272L91DZ,39,M,423928,380,0,3,1,0,False,False,True,False
01281R96GU,63,F,503021,699,0,4,0,1,False,False,False,True
01282J12RZ,27,M,284696,397,1,3,1,0,False,False,True,False
01283P16QE,40,M,409777,340,1,2,1,0,False,True,False,False
01285R23JP,45,M,379523,476,1,3,1,0,False,False,True,False
01287Y56WB,26,M,111299,329,0,2,1,0,False,True,False,False
01289Q32ZT,35,M,165875,189,0,1,1,0,True,False,False,False
01301S73UW,47,M,351466,336,0,2,1,0,False,True,False,False
01306A61HR,61,F,439907,115,0,1,0,1,True,False,False,False
01307Y56MZ,39,M,414981,236,1,2,1,0,False,True,False,False
01309P43PO,25,F,421603,446,1,3,0,1,False,False,True,False
01313I14RI,40,M,799875,423,1,3,1,0,False,False,True,False
01315M01JZ,40,M,275369,388,1,3,1,0,False,False,True,False
01315V78UP,47,M,320075,221,0,2,1,0,False,True,False,False
01316H43SG,29,F,164517,325,0,2,0,1,False,True,False,False
01326C26MX,41,F,532800,351,1,2,0,1,False,True,False,False
01327S33IW,62,M,200148,565,1,4,1,0,False,False,False,True
01333F92VU,43,M,248003,478,1,3,1,0,False,False,True,False
01333I37CN,26,F,482744,392,1,3,0,1,False,False,True,False
01333U14NG,27,F,355050,458,0,3,0,1,False,False,True,False
01336T52XP,35,M,102165,422,1,3,1,0,False,False,True,False
01337Z14BA,48,F,469771,464,1,3,0,1,False,False,True,False
01338T72OP,45,M,196040,436,1,3,1,0,False,False,True,False
01342I16ML,35,M,144078,82,0,1,1,0,True,False,False,False
01345N44CG,31,F,304512,422,1,3,0,1,False,False,True,False
01346C84YK,31,F,156101,129,0,1,0,1,True,False,False,False
01351A55CA,34,M,142028,508,1,4,1,0,False,False,False,True
01351P26AS,46,M,397192,445,1,3,1,0,False,False,True,False
01353U16FZ,28,F,269272,487,1,3,0,1,False,False,True,False
01354R98LA,59,F,191136,577,1,4,0,1,False,False,False,True
01354T67WW,53,F,88621,215,0,2,0,1,False,True,False,False
01355Q80VJ,34,F,334659,436,1,3,0,1,False,False,True,False
01356F57TA,39,F,574168,484,0,3,0,1,False,False,True,False
01356M83WX,34,F,336480,218,1,2,0,1,False,True,False,False
01357N30JU,54,M,535432,434,1,3,1,0,False,False,True,False
01358N59YL,55,F,209859,301,0,2,0,1,False,True,False,False
01364G45TM,44,F,330200,252,0,2,0,1,False,True,False,False
01369W49CR,47,F,471397,306,1,2,0,1,False,True,False,False
01369W98MB,56,F,379280,602,1,4,0,1,False,False,False,True
01372W11BU,51,F,152221,447,1,3,0,1,False,False,True,False
01376K94JZ,62,F,493149,214,1,2,0,1,False,True,False,False
01380W63OL,55,F,187149,429,1,3,0,1,False,False,True,False
01380X67FY,49,M,197610,388,1,3,1,0,False,False,True,False
01381B03VW,52,F,292589,767,1,4,0,1,False,False,False,True
01382D56FL,41,F,423469,521,1,4,0,1,False,False,False,True
01383M58FX,34,M,222326,404,1,3,1,0,False,False,True,False
01383Q36KW,64,M,415455,414,1,3,1,0,False,False,True,False
01383W35PB,62,M,708848,688,1,4,1,0,False,False,False,True
01384I98ZU,28,M,105102,480,0,3,1,0,False,False,True,False
01388S72KJ,26,M,108929,121,0,1,1,0,True,False,False,False
01393Q21RX,39,M,331557,207,1,2,1,0,False,True,False,False
01398A01WH,47,F,452765,226,1,2,0,1,False,True,False,False
01400H04QG,33,F,459331,243,0,2,0,1,False,True,False,False
01403G09VB,50,M,321521,273,1,2,1,0,False,True,False,False
01404G08EW,40,M,780867,51,1,1,1,0,True,False,False,False
01406B88CG,44,M,422416,340,0,2,1,0,False,True,False,False
01406X95UL,25,M,211326,798,0,4,1,0,False,False,False,True
01408H75PW,59,F,213752,803,1,4,0,1,False,False,False,True
01409K36EC,47,M,662544,384,1,3,1,0,False,False,True,False
01409T59KW,57,F,167648,315,1,2,0,1,False,True,False,False
01415Q91JU,60,M,762628,135,0,1,1,0,True,False,False,False
01417X45HM,54,F,392699,334,0,2,0,1,False,True,False,False
01419G54GG,26,F,426376,363,1,3,0,1,False,False,True,False
01419I84RQ,48,M,324878,352,1,2,1,0,False,True,False,False
01421N84MH,61,F,187115,93,1,1,0,1,True,False,False,False
01421S26YP,54,F,480952,975,1,4,0,1,False,False,False,True
01425M18OD,57,F,216427,113,0,1,0,1,True,False,False,False
01425Y96JL,59,F,177619,597,1,4,0,1,False,False,False,True
01426B52BU,43,M,386394,343,0,2,1,0,False,True,False,False
01426W66OY,26,M,143183,70,0,1,1,0,True,False,False,False
01430O58LI,30,F,368253,280,1,2,0,1,False,True,False,False
01432W09BC,35,M,153108,465,1,3,1,0,False,False,True,False
01436V30AV,55,F,330763,348,1,2,0,1,False,True,False,False
01437C95KI,36,M,406444,446,1,3,1,0,False,False,True,False
01442O52DM,32,F,214557,308,0,2,0,1,False,True,False,False
01442R87BN,30,F,258307,344,0,2,0,1,False,True,False,False
01444X76TY,48,M,185427,191,0,1,1,0,True,False,False,False
01445K60PV,33,F,344929,448,1,3,0,1,False,False,True,False
01447S13RT,44,M,235917,402,1,3,1,0,False,False,True,False
01448C36FL,50,M,203749,26,0,1,1,0,True,False,False,False
01451X67BM,58,M,538155,421,1,3,1,0,False,False,True,False
01456R92SA,40,M,437619,324,1,2,1,0,False,True,False,False
01457G16YL,36,M,520576,375,1,3,1,0,False,False,True,False
01460A27QG,47,F,682891,254,1,2,0,1,False,True,False,False
01464W35DF,36,M,549808,250,1,2,1,0,False,True,False,False
01465B88NC,55,F,329208,291,1,2,0,1,False,True,False,False
01465M23NM,55,F,203776,297,0,2,0,1,False,True,False,False
01469O84GB,27,M,134829,326,0,2,1,0,False,True,False,False
01471R97MB,57,F,276072,206,0,2,0,1,False,True,False,False
01477M84RH,64,M,548840,89,0,1,1,0,True,False,False,False
01478O25DF,64,M,483559,198,1,1,1,0,True,False,False,False
01481R52IF,52,M,132704,608,0,4,1,0,False,False,False,True
01483H74HS,47,F,771717,427,1,3,0,1,False,False,True,False
01483O59HL,53,M,798844,372,1,3,1,0,False,False,True,False
01484J05OQ,27,M,264652,217,1,2,1,0,False,True,False,False
01485W03JJ,50,M,667221,8,1,1,1,0,True,False,False,False
01490I51EZ,48,F,634787,359,0,2,0,1,False,True,False,False
01491N47QL,52,F,319269,248,1,2,0,1,False,True,False,False
01493A83ZJ,25,M,174444,88,1,1,1,0,True,False,False,False
01496T09SX,36,M,665789,845,1,4,1,0,False,False,False,True
01504Y79UO,35,M,244566,67,0,1,1,0,True,False,False,False
01505B94VS,37,M,366798,258,0,2,1,0,False,True,False,False
01506I12AU,43,F,785157,390,1,3,0,1,False,False,True,False
01508E27QQ,25,M,139166,1007,0,4,1,0,False,False,False,True
01510A15KE,65,M,175614,144,0,1,1,0,True,False,False,False
01511H32AX,37,M,389044,358,0,2,1,0,False,True,False,False
01512O88BV,34,F,316808,398,1,3,0,1,False,False,True,False
01513D21JV,26,F,260384,227,1,2,0,1,False,True,False,False
01513V60OL,58,M,570833,313,0,2,1,0,False,True,False,False
01518N47SC,43,F,732155,395,1,3,0,1,False,False,True,False
01521R29DH,34,F,232043,423,0,3,0,1,False,False,True,False
01522T08XX,54,F,210957,211,0,2,0,1,False,True,False,False
01525R30QC,60,F,468312,321,1,2,0,1,False,True,False,False
01529K55DA,62,F,136355,622,0,4,0,1,False,False,False,True
01533X59PC,37,M,250115,455,1,3,1,0,False,False,True,False
01538E02HP,27,M,259327,356,1,2,1,0,False,True,False,False
01541F43OG,36,M,780365,370,0,3,1,0,False,False,True,False
01544I50GY,37,F,626283,228,0,2,0,1,False,True,False,False
01546W12CJ,25,F,145587,216,1,2,0,1,False,True,False,False
01548B49ZM,49,M,295069,316,1,2,1,0,False,True,False,False
01551V94SD,34,M,159494,313,0,2,1,0,False,True,False,False
01553B70KM,55,M,254337,434,0,3,1,0,False,False,True,False
01555A41KX,44,M,301631,438,1,3,1,0,False,False,True,False
01560H49HU,65,F,457253,223,0,2,0,1,False,True,False,False
01562F67QV,47,M,446597,402,0,3,1,0,False,False,True,False
01563A98MO,27,M,224144,152,0,1,1,0,True,False,False,False
01568Z24BR,55,M,784432,368,1,3,1,0,False,False,True,False
01571H79ML,26,F,465928,306,0,2,0,1,False,True,False,False
01571R86PM,35,F,353011,365,0,3,0,1,False,False,True,False
01571V54WL,48,F,407728,13,0,1,0,1,True,False,False,False
01572S74OC,27,F,310973,434,0,3,0,1,False,False,True,False
01579I48BG,27,M,202174,62,1,1,1,0,True,False,False,False
01581A11IP,42,F,532925,36,1,1,0,1,True,False,False,False
01583Q01DX,50,M,633069,400,1,3,1,0,False,False,True,False
01583X31HM,55,M,422858,343,1,2,1,0,False,True,False,False
01586H95YF,65,F,429688,464,1,3,0,1,False,False,True,False
01586P10FW,53,M,184484,24,0,1,1,0,True,False,False,False
01603M69XO,30,F,376951,201,0,2,0,1,False,True,False,False
01604S01EH,46,M,248878,120,0,1,1,0,True,False,False,False
01607Q95MN,44,M,668141,246,1,2,1,0,False,True,False,False
01615X60NX,51,M,381384,380,0,3,1,0,False,False,True,False
01616R83CF,43,M,445246,436,1,3,1,0,False,False,True,False
01620V81EZ,38,F,321483,186,0,1,0,1,True,False,False,False
01621P02NT,65,M,488394,42,1,1,1,0,True,False,False,False
01623P16AH,36,M,264908,285,1,2,1,0,False,True,False,False
01623Y64PC,52,F,111512,582,1,4,0,1,False,False,False,True
01624B54BM,62,M,202400,360,0,3,1,0,False,False,True,False
01630S00GL,30,F,155819,438,1,3,0,1,False,False,True,False
01631X51XI,64,M,489525,843,1,4,1,0,False,False,False,True
01632P00GQ,55,M,177193,737,1,4,1,0,False,False,False,True
01634Z98FG,53,F,446400,263,1,2,0,1,False,True,False,False
01635T18WI,58,F,418003,363,1,3,0,1,False,False,True,False
01636N18FK,54,F,227845,363,1,3,0,1,False,False,True,False
01636R30JC,48,F,671565,1017,1,4,0,1,False,False,False,True
01637A53AR,50,M,379562,256,1,2,1,0,False,True,False,False
01638P64YF,43,F,487707,806,1,4,0,1,False,False,False,True
01644C90QJ,59,F,328469,380,0,3,0,1,False,False,True,False
01648T20OY,33,M,221472,339,1,2,1,0,False,True,False,False
01652B14JD,49,M,596664,377,1,3,1,0,False,False,True,False
01654D47IN,45,M,118041,242,0,2,1,0,False,True,False,False
01657B64YR,64,M,614061,224,0,2,1,0,False,True,False,False
01662Y62NS,49,M,637696,70,1,1,1,0,True,False,False,False
01663E19DQ,53,M,295454,27,0,1,1,0,True,False,False,False
01670K74UH,38,F,792251,428,1,3,0,1,False,False,True,False
01675V76EY,49,F,284699,891,1,4,0,1,False,False,False,True
01676T02PA,55,F,110531,819,1,4,0,1,False,False,False,True
01678H69PF,54,M,682432,351,0,2,1,0,False,True,False,False
01681S87TS,63,F,336397,157,0,1,0,1,True,False,False,False
01685W29EX,45,F,622131,468,1,3,0,1,False,False,True,False
01687Z47DU,58,M,608405,398,1,3,1,0,False,False,True,False
01690T79MT,53,M,159378,323,0,2,1,0,False,True,False,False
01694H90XK,65,M,799475,333,1,2,1,0,False,True,False,False
01696M42IQ,60,F,410960,280,1,2,0,1,False,True,False,False
01697L35RL,44,F,768093,293,0,2,0,1,False,True,False,False
01698Z61TL,63,F,302235,212,1,2,0,1,False,True,False,False
01701Z70ES,44,M,420869,240,0,2,1,0,False,True,False,False
01704J46CC,55,F,395427,549,1,4,0,1,False,False,False,True
01704Q62PQ,30,F,400759,270,0,2,0,1,False,True,False,False
01705O48MC,42,M,477763,187,1,1,1,0,True,False,False,False
01711M32GE,57,M,744365,305,1,2,1,0,False,True,False,False
01711Y45UM,59,M,708502,357,0,2,1,0,False,True,False,False
01713S27WA,60,F,286051,154,1,1,0,1,True,False,False,False
01715J03DL,59,M,702876,193,1,1,1,0,True,False,False,False
01716C73VP,38,F,631293,439,1,3,0,1,False,False,True,False
01716P85GS,65,M,119590,893,0,4,1,0,False,False,False,True
01718X33PC,62,F,406832,274,1,2,0,1,False,True,False,False
01719N87JF,49,M,585536,147,1,1,1,0,True,False,False,False
01722G11DS,39,M,450370,267,1,2,1,0,False,True,False,False
01724Q68FI,59,M,734470,243,1,2,1,0,False,True,False,False
01725O05IB,52,F,214696,187,0,1,0,1,True,False,False,False
01728C77DE,34,F,401885,259,1,2,0,1,False,True,False,False
01735V82EW,59,M,101627,412,1,3,1,0,False,False,True,False
01740F59CI,61,M,665204,717,1,4,1,0,False,False,False,True
01741S99YR,54,F,431456,345,0,2,0,1,False,True,False,False
01742G91OX,46,M,458763,370,1,3,1,0,False,False,True,False
01742Z34FP,44,M,458757,374,1,3,1,0,False,False,True,False
01749Y39SM,49,F,489533,490,1,3,0,1,False,False,True,False
01750A86QL,50,M,474023,391,1,3,1,0,False,False,True,False
01754L40LZ,56,M,328962,4,0,1,1,0,True,False,False,False
01758Q02FQ,65,F,468264,469,0,3,0,1,False,False,True,False
01762L31XI,29,M,136914,312,1,2,1,0,False,True,False,False
01762N59YE,27,M,112363,420,1,3,1,0,False,False,True,False
01766G67CW,30,M,295306,408,1,3,1,0,False,False,True,False
01772I44LF,54,F,184888,348,0,2,0,1,False,True,False,False
01778H03LN,57,M,750383,657,1,4,1,0,False,False,False,True
01778M99FS,52,M,434786,275,0,2,1,0,False,True,False,False
01780Y43PJ,26,M,298904,236,0,2,1,0,False,True,False,False
01783U77UX,47,F,365637,401,1,3,0,1,False,False,True,False
01788W29QM,25,M,189199,419,1,3,1,0,False,False,True,False
01796M33UJ,47,M,120865,433,1,3,1,0,False,False,True,False
01803B17KI,59,M,311864,1004,1,4,1,0,False,False,False,True
01803R28IV,57,F,304467,107,0,1,0,1,True,False,False,False
01806M21NF,48,M,307018,368,1,3,1,0,False,False,True,False
01806Q53RL,55,F,215077,292,0,2,0,1,False,True,False,False
01809D97UA,34,M,201521,475,0,3,1,0,False,False,True,False
01809S27ZF,35,F,247563,261,0,2,0,1,False,True,False,False
01811T47WH,53,M,144042,117,0,1,1,0,True,False,False,False
01813H44ZX,41,M,223014,428,1,3,1,0,False,False,True,False
01816B65VT,63,F,192291,169,1,1,0,1,True,False,False,False
01816O11NG,63,F,290763,251,0,2,0,1,False,True,False,False
01820B40AR,40,M,793107,862,1,4,1,0,False,False,False,True
01831C97HJ,47,M,442267,375,1,3,1,0,False,False,True,False
01835J28GX,33,M,251746,270,0,2,1,0,False,True,False,False
01842S82YK,32,F,278477,373,1,3,0,1,False,False,True,False
01843P35IU,31,F,213883,359,0,2,0,1,False,True,False,False
01844N19SN,31,F,292173,206,0,2,0,1,False,True,False,False
01844R15GZ,25,F,442112,196,1,1,0,1,True,False,False,False
01849D49EC,38,M,221498,258,0,2,1,0,False,True,False,False
01852E51PE,53,M,312609,983,1,4,1,0,False,False,False,True
01858R48WY,58,M,416836,445,1,3,1,0,False,False,True,False
01862S20JA,27,M,139841,464,0,3,1,0,False,False,True,False
01864F97GK,55,F,230435,232,1,2,0,1,False,True,False,False
01868O68PV,51,M,144345,117,0,1,1,0,True,False,False,False
01869J04VO,34,M,261477,956,0,4,1,0,False,False,False,True
01870G07PO,52,F,201331,257,0,2,0,1,False,True,False,False
01870Q98MA,45,F,722312,39,0,1,0,1,True,False,False,False
01871A44KW,32,F,384811,244,0,2,0,1,False,True,False,False
01871O26AA,47,M,194801,270,0,2,1,0,False,True,False,False
01872X21IS,37,F,476872,198,0,1,0,1,True,False,False,False
01873Q81TB,32,F,299336,224,1,2,0,1,False,True,False,False
01875E56YB,54,F,248608,352,1,2,0,1,False,True,False,False
01879D93RU,50,F,771547,317,0,2,0,1,False,True,False,False
01885D01SQ,29,M,256622,269,0,2,1,0,False,True,False,False
01890E76AE,46,M,793912,442,1,3,1,0,False,False,True,False
01890K22RH,50,M,760061,948,1,4,1,0,False,False,False,True
01890V67YQ,43,M,554315,1020,1,4,1,0,False,False,False,True
01891C10DY,54,F,483067,259,1,2,0,1,False,True,False,False
01893T33WK,32,M,161114,244,0,2,1,0,False,True,False,False
01894G73JW,38,M,401488,370,1,3,1,0,False,False,True,False
01895Z80RS,44,M,339537,449,0,3,1,0,False,False,True,False
01896Q60ZE,53,F,367381,318,1,2,0,1,False,True,False,False
01897B02YY,30,F,329658,372,1,3,0,1,False,False,True,False
01900Q92BZ,48,F,797648,474,1,3,0,1,False,False,True,False
01905B57VP,34,M,101682,313,0,2,1,0,False,True,False,False
01908L23RZ,62,M,791751,24,1,1,1,0,True,False,False,False
01909F81CD,42,M,263762,488,1,3,1,0,False,False,True,False
01909S36FM,63,M,249469,391,1,3,1,0,False,False,True,False
01911D28EX,31,M,235806,898,1,4,1,0,False,False,False,True
01913I92XO,40,F,405432,460,1,3,0,1,False,False,True,False
01918M77AV,39,M,259039,348,1,2,1,0,False,True,False,False
01919B25WG,32,M,202022,291,0,2,1,0,False,True,False,False
01920Z85UF,58,F,251835,202,0,2,0,1,False,True,False,False
01923A86NQ,27,M,188928,875,1,4,1,0,False,False,False,True
01925J15YZ,55,F,457549,346,1,2,0,1,False,True,False,False
01925X76GH,25,M,167954,602,1,4,1,0,False,False,False,True
01931J71UL,55,F,282347,224,1,2,0,1,False,True,False,False
01936G58KW,41,F,612280,371,1,3,0,1,False,False,True,False
01938V60SJ,41,M,293293,266,0,2,1,0,False,True,False,False
01939B08ZT,48,M,210531,285,1,2,1,0,False,True,False,False
01939U77JK,34,F,339045,245,0,2,0,1,False,True,False,False
01941O53EP,53,M,666021,681,0,4,1,0,False,False,False,True
01942N92LG,38,F,544672,342,1,2,0,1,False,True,False,False
01945U41MX,58,M,368015,19,1,1,1,0,True,False,False,False
01946N68DS,42,M,515672,591,1,4,1,0,False,False,False,True
01947B65AS,29,F,412498,256,0,2,0,1,False,True,False,False
01949P69AA,58,M,473247,278,1,2,1,0,False,True,False,False
01952Y61RV,42,M,171219,328,0,2,1,0,False,True,False,False
